entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-35,total_read_ios_rate_across_disks,2015-06-04T12:59:43.472Z,0.966666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T12:59:43.472Z,1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:00:43.473Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:00:43.473Z,0.85
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:01:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:01:43.472Z,1.166666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:02:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:02:43.472Z,1.233333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:03:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:03:43.472Z,1.033333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:04:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:04:43.472Z,1.116666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:05:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:05:43.472Z,1.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:06:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:06:43.472Z,1.083333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:07:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:07:43.472Z,1.183333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:08:43.472Z,0.066666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:08:43.472Z,2.216666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:09:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:09:43.472Z,1.216666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:10:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:10:43.472Z,1.483333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:11:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:11:43.472Z,1.15
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:12:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:12:43.472Z,0.816666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:13:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:13:43.472Z,1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:14:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:14:43.472Z,1.066666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:15:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:15:43.472Z,0.9
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:16:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:16:43.472Z,1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:17:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:17:43.472Z,0.9
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:18:43.473Z,0.483333333,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:18:43.473Z,0.916666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:19:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:19:43.472Z,0.866666667
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:20:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:20:43.472Z,1.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:21:43.472Z,55.46666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:21:43.472Z,1.65
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:22:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:22:43.472Z,3.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:23:43.472Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:23:43.472Z,3.05
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:24:43.473Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:24:43.473Z,3.1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:25:43.473Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:25:43.473Z,2.85
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:26:43.473Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:26:43.473Z,2.683333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:27:43.473Z,0.416666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:27:43.473Z,1
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:28:43.473Z,1.366666667,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:28:43.473Z,2.483333333
swat3-35,total_read_ios_rate_across_disks,2015-06-04T13:29:43.473Z,0,,swat3-35,total_write_ios_rate_across_disks,2015-06-04T13:29:43.473Z,0.966666667
