entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:07:01.900Z,3.766666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:07:01.900Z,99.75
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:08:01.901Z,3.016666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:08:01.901Z,100.1666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:09:01.902Z,2.5,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:09:01.902Z,70.01666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:10:01.902Z,2.066666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:10:01.902Z,167.1666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:11:01.902Z,11.16666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:11:01.902Z,58.03333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:12:01.902Z,2.066666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:12:01.902Z,36.55
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:13:01.902Z,2.166666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:13:01.902Z,2.583333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:14:01.902Z,2.066666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:14:01.902Z,1.933333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:15:01.902Z,2.15,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:15:01.902Z,1.733333333
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:16:01.902Z,2.733333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:16:01.902Z,26.81666667
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:17:01.902Z,10.33333333,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:17:01.902Z,69.9
swat3-102,total_read_ios_rate_across_disks,2015-05-27T08:18:01.902Z,1.716666667,,swat3-102,total_write_ios_rate_across_disks,2015-05-27T08:18:01.902Z,88.88333333
