entityName,metricName,timestamp,value,,entityName,metricName,timestamp,value
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:30:33.922Z,6.05E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:30:33.922Z,1.17E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:31:33.922Z,1.43E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:31:33.922Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:32:33.922Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:32:33.922Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:33:33.922Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:33:33.922Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:34:33.922Z,990505.1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:34:33.922Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:35:33.922Z,5.64E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:35:33.922Z,205071.4667
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:36:33.923Z,2028786.567,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:36:33.923Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:37:33.924Z,2.01E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:37:33.924Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:38:33.925Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:38:33.925Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:39:33.925Z,3.27E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:39:33.925Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:40:33.925Z,2.44E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:40:33.925Z,1.09E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:41:33.925Z,5.79E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:41:33.925Z,9.16E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:42:33.925Z,5.74E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:42:33.925Z,1048172.083
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:43:33.925Z,4.47E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:43:33.925Z,1611028.583
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:44:33.925Z,1.27E+07,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:44:33.925Z,1.03E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:45:33.925Z,2.03E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:45:33.925Z,9.84E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:46:33.925Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:46:33.925Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:47:33.925Z,1,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:47:33.925Z,0.933333333
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:48:33.925Z,1.31E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:48:33.925Z,3.08E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:49:33.926Z,1.79E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:49:33.926Z,1.07E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:50:33.927Z,2.02E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:50:33.927Z,9.37E+07
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:51:33.927Z,2567663.283,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:51:33.927Z,2.01E+08
HDFS,total_bytes_read_rate_across_datanodes,2015-06-08T18:52:33.927Z,2.00E+08,,HDFS,total_bytes_written_rate_across_datanodes,2015-06-08T18:52:33.927Z,6.14E+07
